`Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
14	rtr1-2	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
14	rtr1-2	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	rtr1-2	257	netDeviceFace://	InInterests	200	5.30576	200	5.30566
14	rtr1-2	257	netDeviceFace://	OutInterests	0	0	0	0
14	rtr1-2	257	netDeviceFace://	InData	0	0	0	0
14	rtr1-2	257	netDeviceFace://	OutData	200	209.351	200	209.333
14	rtr1-2	257	netDeviceFace://	InSatisfiedInterests	200	0	200	0
14	rtr1-2	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
14	rtr1-2	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
14	rtr1-2	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	rtr1-2	256	netDeviceFace://	InInterests	0	0	0	0
14	rtr1-2	256	netDeviceFace://	OutInterests	387.013	10.2729	387	10.2734
14	rtr1-2	256	netDeviceFace://	InData	387.013	405.125	387	405.076
14	rtr1-2	256	netDeviceFace://	OutData	0	0	0	0
14	rtr1-2	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
14	rtr1-2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
14	rtr1-2	256	netDeviceFace://	OutSatisfiedInterests	387.013	0	387	0
14	rtr1-2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	rtr1-2	259	ndnFace://2	InInterests	1.96608e-09	0	0	0
14	rtr1-2	259	ndnFace://2	OutInterests	0	0	0	0
14	rtr1-2	259	ndnFace://2	InData	0	0	0	0
14	rtr1-2	259	ndnFace://2	OutData	0	0	0	0
14	rtr1-2	259	ndnFace://2	InSatisfiedInterests	1.31072e-09	0	0	0
14	rtr1-2	259	ndnFace://2	InTimedOutInterests	0	0	0	0
14	rtr1-2	259	ndnFace://2	OutSatisfiedInterests	0	0	0	0
14	rtr1-2	259	ndnFace://2	OutTimedOutInterests	0	0	0	0
14	rtr1-2	-1	all	SatisfiedInterests	387.013	0	387	0
14	rtr1-2	-1	all	TimedOutInterests	0	0	0	0
14	user1-1	1	internal://	InInterests	0	0	0	0
14	user1-1	1	internal://	OutInterests	0	0	0	0
14	user1-1	1	internal://	InData	0	0	0	0
14	user1-1	1	internal://	OutData	0	0	0	0
14	user1-1	1	internal://	InSatisfiedInterests	0	0	0	0
14	user1-1	1	internal://	InTimedOutInterests	0	0	0	0
14	user1-1	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
14	user1-1	1	internal://	OutTimedOutInterests	0	0	0	0
14	user1-1	256	netDeviceFace://	InInterests	0	0	0	0
14	user1-1	256	netDeviceFace://	OutInterests	200	0	200	0
14	user1-1	256	netDeviceFace://	InData	200	209.356	200	209.336
14	user1-1	256	netDeviceFace://	OutData	0	0	0	0
14	user1-1	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
14	user1-1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
14	user1-1	256	netDeviceFace://	OutSatisfiedInterests	200	0	200	0
14	user1-1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	user1-1	257	ndnFace://3	InInterests	1.96608e-09	0	0	0
14	user1-1	257	ndnFace://3	OutInterests	0	0	0	0
14	user1-1	257	ndnFace://3	InData	0	0	0	0
14	user1-1	257	ndnFace://3	OutData	0	0	0	0
14	user1-1	257	ndnFace://3	InSatisfiedInterests	1.31072e-09	0	0	0
14	user1-1	257	ndnFace://3	InTimedOutInterests	0	0	0	0
14	user1-1	257	ndnFace://3	OutSatisfiedInterests	0	0	0	0
14	user1-1	257	ndnFace://3	OutTimedOutInterests	0	0	0	0
14	user1-1	258	appFace://	InInterests	200	5.30972	200	5.30859
14	user1-1	258	appFace://	OutInterests	0	0	0	0
14	user1-1	258	appFace://	InData	0	0	0	0
14	user1-1	258	appFace://	OutData	200	209.356	200	209.336
14	user1-1	258	appFace://	InSatisfiedInterests	200	0	200	0
14	user1-1	258	appFace://	InTimedOutInterests	0	0	0	0
14	user1-1	258	appFace://	OutSatisfiedInterests	0	0	0	0
14	user1-1	258	appFace://	OutTimedOutInterests	0	0	0	0
14	user1-1	-1	all	SatisfiedInterests	200	0	200	0
14	user1-1	-1	all	TimedOutInterests	0	0	0	0
14	rtr2-1	1	internal://	InInterests	0	0	0	0
14	rtr2-1	1	internal://	OutInterests	0	0	0	0
14	rtr2-1	1	internal://	InData	0	0	0	0
14	rtr2-1	1	internal://	OutData	0	0	0	0
14	rtr2-1	1	internal://	InSatisfiedInterests	0	0	0	0
14	rtr2-1	1	internal://	InTimedOutInterests	0	0	0	0
14	rtr2-1	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
14	rtr2-1	1	internal://	OutTimedOutInterests	0	0	0	0
14	rtr2-1	258	netDeviceFace://	InInterests	200	5.31091	200	5.31152
14	rtr2-1	258	netDeviceFace://	OutInterests	0	0	0	0
14	rtr2-1	258	netDeviceFace://	InData	0	0	0	0
14	rtr2-1	258	netDeviceFace://	OutData	200	209.342	200	209.331
14	rtr2-1	258	netDeviceFace://	InSatisfiedInterests	200	0	200	0
14	rtr2-1	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
14	rtr2-1	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
14	rtr2-1	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	rtr2-1	256	netDeviceFace://	InInterests	0	0	0	0
14	rtr2-1	256	netDeviceFace://	OutInterests	386.971	10.2729	387	10.2744
14	rtr2-1	256	netDeviceFace://	InData	386.971	405.052	387	405.051
14	rtr2-1	256	netDeviceFace://	OutData	0	0	0	0
14	rtr2-1	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
14	rtr2-1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
14	rtr2-1	256	netDeviceFace://	OutSatisfiedInterests	386.971	0	387	0
14	rtr2-1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	rtr2-1	257	netDeviceFace://	InInterests	200	5.30551	200	5.30566
14	rtr2-1	257	netDeviceFace://	OutInterests	0	0	0	0
14	rtr2-1	257	netDeviceFace://	InData	0	0	0	0
14	rtr2-1	257	netDeviceFace://	OutData	200	209.346	200	209.326
14	rtr2-1	257	netDeviceFace://	InSatisfiedInterests	200	0	200	0
14	rtr2-1	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
14	rtr2-1	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
14	rtr2-1	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	rtr2-1	259	ndnFace://4	InInterests	1.96608e-09	0	0	0
14	rtr2-1	259	ndnFace://4	OutInterests	0	0	0	0
14	rtr2-1	259	ndnFace://4	InData	0	0	0	0
14	rtr2-1	259	ndnFace://4	OutData	0	0	0	0
14	rtr2-1	259	ndnFace://4	InSatisfiedInterests	1.31072e-09	0	0	0
14	rtr2-1	259	ndnFace://4	InTimedOutInterests	0	0	0	0
14	rtr2-1	259	ndnFace://4	OutSatisfiedInterests	0	0	0	0
14	rtr2-1	259	ndnFace://4	OutTimedOutInterests	0	0	0	0
14	rtr2-1	-1	all	SatisfiedInterests	386.971	0	387	0
14	rtr2-1	-1	all	TimedOutInterests	0	0	0	0
14	user1-2	1	internal://	InInterests	0	0	0	0
14	user1-2	1	internal://	OutInterests	0	0	0	0
14	user1-2	1	internal://	InData	0	0	0	0
14	user1-2	1	internal://	OutData	0	0	0	0
14	user1-2	1	internal://	InSatisfiedInterests	0	0	0	0
14	user1-2	1	internal://	InTimedOutInterests	0	0	0	0
14	user1-2	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
14	user1-2	1	internal://	OutTimedOutInterests	0	0	0	0
14	user1-2	256	netDeviceFace://	InInterests	0	0	0	0
14	user1-2	256	netDeviceFace://	OutInterests	200	0	200	0
14	user1-2	256	netDeviceFace://	InData	200	209.351	200	209.333
14	user1-2	256	netDeviceFace://	OutData	0	0	0	0
14	user1-2	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
14	user1-2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
14	user1-2	256	netDeviceFace://	OutSatisfiedInterests	200	0	200	0
14	user1-2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	user1-2	257	ndnFace://5	InInterests	1.96608e-09	0	0	0
14	user1-2	257	ndnFace://5	OutInterests	0	0	0	0
14	user1-2	257	ndnFace://5	InData	0	0	0	0
14	user1-2	257	ndnFace://5	OutData	0	0	0	0
14	user1-2	257	ndnFace://5	InSatisfiedInterests	1.31072e-09	0	0	0
14	user1-2	257	ndnFace://5	InTimedOutInterests	0	0	0	0
14	user1-2	257	ndnFace://5	OutSatisfiedInterests	0	0	0	0
14	user1-2	257	ndnFace://5	OutTimedOutInterests	0	0	0	0
14	user1-2	258	appFace://	InInterests	200	5.30576	200	5.30566
14	user1-2	258	appFace://	OutInterests	0	0	0	0
14	user1-2	258	appFace://	InData	0	0	0	0
14	user1-2	258	appFace://	OutData	200	209.351	200	209.333
14	user1-2	258	appFace://	InSatisfiedInterests	200	0	200	0
14	user1-2	258	appFace://	InTimedOutInterests	0	0	0	0
14	user1-2	258	appFace://	OutSatisfiedInterests	0	0	0	0
14	user1-2	258	appFace://	OutTimedOutInterests	0	0	0	0
14	user1-2	-1	all	SatisfiedInterests	200	0	200	0
14	user1-2	-1	all	TimedOutInterests	0	0	0	0
14	user1-3	1	internal://	InInterests	0	0	0	0
14	user1-3	1	internal://	OutInterests	0	0	0	0
14	user1-3	1	internal://	InData	0	0	0	0
14	user1-3	1	internal://	OutData	0	0	0	0
14	user1-3	1	internal://	InSatisfiedInterests	0	0	0	0
14	user1-3	1	internal://	InTimedOutInterests	0	0	0	0
14	user1-3	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
14	user1-3	1	internal://	OutTimedOutInterests	0	0	0	0
14	user1-3	256	netDeviceFace://	InInterests	0	0	0	0
14	user1-3	256	netDeviceFace://	OutInterests	200	0	200	0
14	user1-3	256	netDeviceFace://	InData	200	209.368	200	209.352
14	user1-3	256	netDeviceFace://	OutData	0	0	0	0
14	user1-3	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
14	user1-3	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
14	user1-3	256	netDeviceFace://	OutSatisfiedInterests	200	0	200	0
14	user1-3	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	user1-3	257	ndnFace://6	InInterests	1.96608e-09	0	0	0
14	user1-3	257	ndnFace://6	OutInterests	0	0	0	0
14	user1-3	257	ndnFace://6	InData	0	0	0	0
14	user1-3	257	ndnFace://6	OutData	0	0	0	0
14	user1-3	257	ndnFace://6	InSatisfiedInterests	1.31072e-09	0	0	0
14	user1-3	257	ndnFace://6	InTimedOutInterests	0	0	0	0
14	user1-3	257	ndnFace://6	OutSatisfiedInterests	0	0	0	0
14	user1-3	257	ndnFace://6	OutTimedOutInterests	0	0	0	0
14	user1-3	258	appFace://	InInterests	200	5.30956	200	5.31055
14	user1-3	258	appFace://	OutInterests	0	0	0	0
14	user1-3	258	appFace://	InData	0	0	0	0
14	user1-3	258	appFace://	OutData	200	209.368	200	209.352
14	user1-3	258	appFace://	InSatisfiedInterests	200	0	200	0
14	user1-3	258	appFace://	InTimedOutInterests	0	0	0	0
14	user1-3	258	appFace://	OutSatisfiedInterests	0	0	0	0
14	user1-3	258	appFace://	OutTimedOutInterests	0	0	0	0
14	user1-3	-1	all	SatisfiedInterests	200	0	200	0
14	user1-3	-1	all	TimedOutInterests	0	0	0	0
14	user2-1	1	internal://	InInterests	0	0	0	0
14	user2-1	1	internal://	OutInterests	0	0	0	0
14	user2-1	1	internal://	InData	0	0	0	0
14	user2-1	1	internal://	OutData	0	0	0	0
14	user2-1	1	internal://	InSatisfiedInterests	0	0	0	0
14	user2-1	1	internal://	InTimedOutInterests	0	0	0	0
14	user2-1	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
14	user2-1	1	internal://	OutTimedOutInterests	0	0	0	0
14	user2-1	256	netDeviceFace://	InInterests	0	0	0	0
14	user2-1	256	netDeviceFace://	OutInterests	200	0	200	0
14	user2-1	256	netDeviceFace://	InData	200	209.346	200	209.326
14	user2-1	256	netDeviceFace://	OutData	0	0	0	0
14	user2-1	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
14	user2-1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
14	user2-1	256	netDeviceFace://	OutSatisfiedInterests	200	0	200	0
14	user2-1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	user2-1	257	ndnFace://7	InInterests	1.96608e-09	0	0	0
14	user2-1	257	ndnFace://7	OutInterests	0	0	0	0
14	user2-1	257	ndnFace://7	InData	0	0	0	0
14	user2-1	257	ndnFace://7	OutData	0	0	0	0
14	user2-1	257	ndnFace://7	InSatisfiedInterests	1.31072e-09	0	0	0
14	user2-1	257	ndnFace://7	InTimedOutInterests	0	0	0	0
14	user2-1	257	ndnFace://7	OutSatisfiedInterests	0	0	0	0
14	user2-1	257	ndnFace://7	OutTimedOutInterests	0	0	0	0
14	user2-1	258	appFace://	InInterests	200	5.30551	200	5.30566
14	user2-1	258	appFace://	OutInterests	0	0	0	0
14	user2-1	258	appFace://	InData	0	0	0	0
14	user2-1	258	appFace://	OutData	200	209.346	200	209.326
14	user2-1	258	appFace://	InSatisfiedInterests	200	0	200	0
14	user2-1	258	appFace://	InTimedOutInterests	0	0	0	0
14	user2-1	258	appFace://	OutSatisfiedInterests	0	0	0	0
14	user2-1	258	appFace://	OutTimedOutInterests	0	0	0	0
14	user2-1	-1	all	SatisfiedInterests	200	0	200	0
14	user2-1	-1	all	TimedOutInterests	0	0	0	0
14	user2-2	1	internal://	InInterests	0	0	0	0
14	user2-2	1	internal://	OutInterests	0	0	0	0
14	user2-2	1	internal://	InData	0	0	0	0
14	user2-2	1	internal://	OutData	0	0	0	0
14	user2-2	1	internal://	InSatisfiedInterests	0	0	0	0
14	user2-2	1	internal://	InTimedOutInterests	0	0	0	0
14	user2-2	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
14	user2-2	1	internal://	OutTimedOutInterests	0	0	0	0
14	user2-2	256	netDeviceFace://	InInterests	0	0	0	0
14	user2-2	256	netDeviceFace://	OutInterests	200	0	200	0
14	user2-2	256	netDeviceFace://	InData	200	209.342	200	209.331
14	user2-2	256	netDeviceFace://	OutData	0	0	0	0
14	user2-2	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
14	user2-2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
14	user2-2	256	netDeviceFace://	OutSatisfiedInterests	200	0	200	0
14	user2-2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
14	user2-2	257	ndnFace://8	InInterests	1.96608e-09	0	0	0
14	user2-2	257	ndnFace://8	OutInterests	0	0	0	0
14	user2-2	257	ndnFace://8	InData	0	0	0	0
14	user2-2	257	ndnFace://8	OutData	0	0	0	0
14	user2-2	257	ndnFace://8	InSatisfiedInterests	1.31072e-09	0	0	0
14	user2-2	257	ndnFace://8	InTimedOutInterests	0	0	0	0
14	user2-2	257	ndnFace://8	OutSatisfiedInterests	0	0	0	0
14	user2-2	257	ndnFace://8	OutTimedOutInterests	0	0	0	0
14	user2-2	258	appFace://	InInterests	200	5.31091	200	5.31152
14	user2-2	258	appFace://	OutInterests	0	0	0	0
14	user2-2	258	appFace://	InData	0	0	0	0
14	user2-2	258	appFace://	OutData	200	209.342	200	209.331
14	user2-2	258	appFace://	InSatisfiedInterests	200	0	200	0
14	user2-2	258	appFace://	InTimedOutInterests	0	0	0	0
14	user2-2	258	appFace://	OutSatisfiedInterests	0	0	0	0
14	user2-2	258	appFace://	OutTimedOutInterests	0	0	0	0
14	user2-2	-1	all	SatisfiedInterests	200	0	200	0
14	user2-2	-1	all	TimedOutInterests	0	0	0	0
15	root	1	internal://	InInterests	0	0	0	0
15	root	1	internal://	OutInterests	0	0	0	0
15	root	1	internal://	InData	0	0	0	0
15	root	1	internal://	OutData	0	0	0	0
15	root	1	internal://	InSatisfiedInterests	0	0	0	0
15	root	1	internal://	InTimedOutInterests	0	0	0	0
15	root	1	internal://	OutSatisfiedInterests	2.62144e-10	0	0	0
15	root	1	internal://	OutTimedOutInterests	0	0	0	0
15	root	256	netDeviceFace://	InInterests	564.174	14.9929	564	14.9912
15	root	256	netDeviceFace://	OutInterests	0	0	0	0
15	root	256	netDeviceFace://	InData	0	0	0	0
15	root	256	netDeviceFace://	OutData	564.174	590.605	564	590.438
15	root	256	netDeviceFace://	InSatisfiedInterests	564.174	0	564	0
15	root	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
15	root	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
15	root	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
15	root	257	netDeviceFace://	InInterests	387.003	10.2679	387	10.2666
15	root	257	netDeviceFace://	OutInterests	0	0	0	0
15	root	257	netDeviceFace://	InData	0	0	0	0
15	root	257	netDeviceFace://	OutData	387.003	405.101	387	405.095
15	root	257	netDeviceFace://	InSatisfiedInterests	387.003	0	387	0
15	root	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
15	root	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
15	root	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
15	root	258	ndnFace://0	InInterests	3.93216e-10	0	0	0
15	root	258	ndnFace://0	OutInterests	0	0	0	0
15	root	258	ndnFace://0	InData	0	0	0	0
15	root	258	ndnFace://0	OutData	0	0	0	0
15	root	258	ndnFace://0	InSatisfiedInterests	2.62144e-10	0	0	0
15	root	258	ndnFace://0	InTimedOutInterests	0	0	0	0
15	root	258	ndnFace://0	OutSatisfiedInterests	0	0	0	0
15	root	258	ndnFace://0	OutTimedOutInterests	0	0	0	0
15	root	259	appFace://	InInterests	0	0	0	0
15	root	259	appFace://	OutInterests	931.766	24.749	931	24.7305
15	root	259	appFace://	InData	931.766	975.385	931	974.592
15	root	259	appFace://	OutData	0	0	0	0
15	root	259	appFace://	InSatisfiedInterests	0	0	0	0
15	root	259	appFace://	InTimedOutInterests	0	0	0	0
15	root	259	appFace://	OutSatisfiedInterests	931.766	0	931	0
15	root	259	appFace://	OutTimedOutInterests	0	0	0	0
15	root	-1	all	SatisfiedInterests	931.766	0	931	0
15	root	-1	all	TimedOutInterests	0	0	0	0
15	rtr1-1	1	internal://	InInterests	0	0	0	0
15	rtr1-1	1	internal://	OutInterests	0	0	0	0
15	rtr1-1	1	internal://	InData	0	0	0	0
15	rtr1-1	1	internal://	OutData	0	0	0	0
15	rtr1-1	1	internal://	InSatisfiedInterests	0	0	0	0
15	rtr1-1	1	internal://	InTimedOutInterests	0	0	0	0
15	rtr1-1	1	internal://	OutSatisfiedInterests	2.62144e-10	0	0	0
15	rtr1-1	1	internal://	OutTimedOutInterests	0	0	0	0
15	rtr1-1	258	netDeviceFace://	InInterests	386.194	10.2647	386	10.2627
15	rtr1-1	258	netDeviceFace://	OutInterests	0	0	0	0
15	rtr1-1	258	netDeviceFace://	InData	0	0	0	0
15	rtr1-1	258	netDeviceFace://	OutData	386.194	404.296	386	404.107
15	rtr1-1	258	netDeviceFace://	InSatisfiedInterests	386.194	0	386	0
15	rtr1-1	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
15	rtr1-1	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
15	rtr1-1	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
15	rtr1-1	257	netDeviceFace://	InInterests	200	5.30882	200	5.30859
15	rtr1-1	257	netDeviceFace://	OutInterests	0	0	0	0
15	rtr1-1	257	netDeviceFace://	InData	0	0	0	0
15	rtr1-1	257	netDeviceFace://	OutData	200	209.366	200	209.368
15	rtr1-1	257	netDeviceFace://	InSatisfiedInterests	200	0	200	0
15	rtr1-1	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
15	rtr1-1	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
15	rtr1-1	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
15	rtr1-1	256	netDeviceFace://	InInterests	0	0	0	0
15	rtr1-1	256	netDeviceFace://	OutInterests	564.174	14.9929	564	14.9912
15	rtr1-1	256	netDeviceFace://	InData	564.174	590.605	564	590.438
15	rtr1-1	256	netDeviceFace://	OutData	0	0	0	0
15	rtr1-1	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
15	rtr1-1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
15	rtr1-1	256	netDeviceFace://	OutSatisfiedInterests	564.174	0	564	0
15	rtr1-1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
15	rtr1-1	259	ndnFace://1	InInterests	3.93216e-10	0	0	0
15	rtr1-1	259	ndnFace://1	OutInterests	0	0	0	0
15	rtr1-1	259	ndnFace://1	InData	0	0	0	0
15	rtr1-1	259	ndnFace://1	OutData	0	0	0	0
15	rtr1-1	259	ndnFace://1	InSatisfiedInterests	2.62144e-10	0	0	0
15	rtr1-1	259	ndnFace://1	InTimedOutInterests	0	0	0	0
15	rtr1-1	259	ndnFace://1	OutSatisfiedInterests	0	0	0	0
15	rtr1-1	259	ndnFace://1	OutTimedOutInterests	0	0	0	0
15	rtr1-1	-1	all	SatisfiedInterests	564.174	0	564	0
15	rtr1-1	-1	all	TimedOutInterests	0	0	0	0
15	rtr1-2	1	internal://	InInterests	0	0	0	0
15	rtr1-2	1	internal://	OutInterests	0	0	0	0
15	rtr1-2	1	internal://	InData	0	0	0	0
15	rtr1-2	1	internal://	OutData	0	0	0	0
15	rtr1-2	1	internal://	InSatisfiedInterests	0	0	0	0
15	rtr1-2	1	internal://	InTimedOutInterests	0	0	0	0
15	rtr1-2	1	internal://	OutSatisfiedInterests	2.62144e-10	0	0	0
15	rtr1-2	1	internal://	OutTimedOutInterests	0	0	0	0
15	rtr1-2	258	netDeviceFace://	InInterests	200	5.31035	200	5.31055
15	rtr1-2	258	netDeviceFace://	OutInterests	0	0	0	0
15	rtr1-2	258	netDeviceFace://	InData	0	0	0	0
15	rtr1-2	258	netDeviceFace://	OutData	200	209.379	200	209.382
15	rtr1-2	258	netDeviceFace://	InSatisfiedInterests	200	0	200	0
15	rtr1-2	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
15	rtr1-2	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
15	rtr1-2	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
15	rtr1-2	257	netDeviceFace://	InInterests	200	5.30021	200	5.29883
15	rtr1-2	257	netDeviceFace://	OutInterests	0	0	0	0
15	rtr1-2	257	netDeviceFace://	InData	0	0	0	0
15	rtr1-2	257	netDeviceFace://	OutData	200	209.356	200	209.357
15	rtr1-2	257	netDeviceFace://	InSatisfiedInterests	200	0	200	0
15	rtr1-2	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
15	rtr1-2	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
15	rtr1-2	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
15	rtr1-2	256	netDeviceFace://	InInterests	0	0	0	0
15	rtr1-2	256	netDeviceFace://	OutInterests	387.003	10.2679	387	10.2666
15	rtr1-2	256	netDeviceFace://	InData	387.003	405.101	387	405.095
15	rtr1-2	256	netDeviceFace://	OutData	0	0	0	0
15	rtr1-2	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
15	rtr1-2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
15	rtr1-2	256	netDeviceFace://	OutSatisfiedInterests	387.003	0	387	0
15	rtr1-2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
15	rtr1-2	259	ndnFace://2	InInterests	3.93216e-10	0	0	0
15	rtr1-2	259	ndnFace://2	OutInterests	0	0	0	0
15	rtr1-2	259	ndnFace://2	InData	0	0	0	0
15	rtr1-2	259	ndnFace://2	OutData	0	0	0	0
15	rtr1-2	259	ndnFace://2	InSatisfiedInterests	2.62144e-10	0	0	0
15	rtr1-2	259	ndnFace://2	InTimedOutInterests	0	0	0	0
15	rtr1-2	259	ndnFace://2	OutSatisfiedInterests	0	0	0	0
15	rtr1-2	259	ndnFace://2	OutTimedOutInterests	0	0	0	0
15	rtr1-2	-1	all	SatisfiedInterests	387.003	0	387	0
15	rtr1-2	-1	all	TimedOutInterests	0	0	0	0
15	user1-1	1	internal://	InInterests	0	0	0	0
15	user1-1	1	internal://	OutInterests	0	0	0	0
15	user1-1	1	internal://	InData	0	0	0	0
15	user1-1	1	internal://	OutData	0	0	0	0
15	user1-1	1	internal://	InSatisfiedInterests	0	0	0	0
15	user1-1	1	internal://	InTimedOutInterests	0	0	0	0
15	user1-1	1	internal://	OutSatisfiedInterests	2.62144e-10	0	0	0
15	user1-1	1	internal://	OutTimedOutInterests	0	0	0	0
15	user1-1	256	netDeviceFace://	InInterests	0	0	0	0
15	user1-1	256	netDeviceFace://	OutInterests	200	0	200	0
15	user1-1	256	netDeviceFace://	InData	200	209.366	200	209.368
15	user1-1	256	netDeviceFace://	OutData	0	0	0	0
15	user1-1	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
15	user1-1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
15	user1-1	256	netDeviceFace://	OutSatisfiedInterests	200	0	200	0
15	user1-1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
15	user1-1	257	ndnFace://3	InInterests	3.93216e-10	0	0	0
15	user1-1	257	ndnFace://3	OutInterests	0	0	0	0
15	user1-1	257	ndnFace://3	InData	0	0	0	0
15	user1-1	257	ndnFace://3	OutData	0	0	0	0
15	user1-1	257	ndnFace://3	InSatisfiedInterests	2.62144e-10	0	0	0
15	user1-1	257	ndnFace://3	InTimedOutInterests	0	0	0	0
15	user1-1	257	ndnFace://3	OutSatisfiedInterests	0	0	0	0
15	user1-1	257	ndnFace://3	OutTimedOutInterests	0	0	0	0
15	user1-1	258	appFace://	InInterests	200	5.30882	200	5.30859
15	user1-1	258	appFace://	OutInterests	0	0	0	0
15	user1-1	258	appFace://	InData	0	0	0	0
15	user1-1	258	appFace://	OutData	200	209.366	200	209.368
15	user1-1	258	appFace://	InSatisfiedInterests	200	0	200	0
15	user1-1	258	appFace://	InTimedOutInterests	0	0	0	0
15	user1-1	258	appFace://	OutSatisfiedInterests	0	0	0	0
15	user1-1	258	appFace://	OutTimedOutInterests	0	0	0	0
15	user1-1	-1	all	SatisfiedInterests	200	0	200	0
15	user1-1	-1	all	TimedOutInterests	0	0	0	0
15	rtr2-1	1	internal://	InInterests	0	0	0	0
15	rtr2-1	1	internal://	OutInterests	0	0	0	0
15	rtr2-1	1	internal://	InData	0	0	0	0
15	rtr2-1	1	internal://	OutData	0	0	0	0
15	rtr2-1	1	internal://	InSatisfiedInterests	0	0	0	0
15	rtr2-1	1	internal://	InTimedOutInterests	0	0	0	0
15	rtr2-1	1	internal://	OutSatisfiedInterests	2.62144e-10	0	0	0
15	rtr2-1	1	internal://	OutTimedOutInterests	0	0	0	0
15	rtr2-1	258	netDeviceFace://	InInterests	200	5.31765	200	5.31934
15	rtr2-1	258	netDeviceFace://	OutInterests	0	0	0	0
15	rtr2-1	258	netDeviceFace://	InData	0	0	0	0
15	rtr2-1	258	netDeviceFace://	OutData	200	209.368	200	209.375
15	rtr2-1	258	netDeviceFace://	InSatisfiedInterests	200	0	200	0
15	rtr2-1	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
15	rtr2-1	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
15	rtr2-1	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
15	rtr2-1	256	netDeviceFace://	InInterests	0	0	0	0
